id_Customer,Tipe_Customer,Region,Luas_Bangunan_m2,Jumlah_Penghuni,Biaya_Listrik
CUSTOMER_1663,commercial,Northeast,45,1,99.46
CUSTOMER_1664,residential,Midwest,45,3,74.01
CUSTOMER_1665,commercial,Southeast,45,2,86.21
CUSTOMER_1666,commercial,Midwest,24,2,61.0
CUSTOMER_1667,residential,Northeast,45,4,127.7
CUSTOMER_1668,commercial,Midwest,52,2,84.93
CUSTOMER_1669,residential,Northeast,45,2,72.29
CUSTOMER_1670,commercial,North,17,2,70.86
CUSTOMER_1671,residential,Northeast,24,2,52.55
CUSTOMER_1672,commercial,Southeast,17,2,93.8
CUSTOMER_1673,commercial,Northeast,24,2,98.17
CUSTOMER_1674,commercial,North,77,2,102.28
CUSTOMER_1675,commercial,North,17,1,89.43
CUSTOMER_1676,residential,Southeast,24,2,80.68
CUSTOMER_1677,residential,Midwest,24,1,66.33
CUSTOMER_1678,residential,Northeast,45,3,103.81
CUSTOMER_1679,residential,Midwest,45,1,82.78
CUSTOMER_1680,commercial,Midwest,24,3,87.48
CUSTOMER_1681,residential,Midwest,24,1,87.54
CUSTOMER_1682,commercial,Northeast,24,3,95.9
CUSTOMER_1683,residential,Southeast,45,1,53.0
CUSTOMER_1684,commercial,Northeast,24,1,63.81
CUSTOMER_1685,residential,Midwest,77,3,86.68
CUSTOMER_1686,commercial,North,45,2,98.47
CUSTOMER_1687,commercial,Northeast,17,2,87.69
CUSTOMER_1688,residential,Northeast,45,2,73.73
CUSTOMER_1689,residential,Midwest,24,2,71.07
CUSTOMER_1690,commercial,North,45,4,144.31
CUSTOMER_1691,residential,Midwest,24,2,90.56
CUSTOMER_1692,residential,Northeast,45,4,137.13
CUSTOMER_1693,residential,Midwest,45,4,119.84
CUSTOMER_1694,residential,Southeast,77,1,100.01
CUSTOMER_1695,residential,Midwest,24,2,80.84
CUSTOMER_1696,residential,Midwest,24,1,93.09
CUSTOMER_1697,residential,Midwest,45,3,63.5
CUSTOMER_1698,residential,Northeast,77,2,70.17
CUSTOMER_1699,commercial,Southeast,77,2,97.41
CUSTOMER_1700,residential,Northeast,17,2,55.07
CUSTOMER_1701,commercial,Midwest,17,2,78.81
CUSTOMER_1702,residential,Midwest,45,1,77.24
CUSTOMER_1703,residential,Northeast,17,1,91.08
CUSTOMER_1704,residential,Northeast,24,1,66.98
CUSTOMER_1705,residential,Midwest,17,3,63.75
CUSTOMER_1706,residential,Southeast,45,1,100.06
CUSTOMER_1707,residential,South,77,4,135.2
CUSTOMER_1708,residential,Midwest,77,2,57.88
CUSTOMER_1709,residential,Midwest,24,3,62.41
CUSTOMER_1710,commercial,South,45,4,158.61
CUSTOMER_1711,residential,North,52,3,62.54
CUSTOMER_1712,residential,Northeast,17,2,83.85
CUSTOMER_1713,commercial,Midwest,45,2,74.07
CUSTOMER_1714,residential,Southeast,45,4,152.4
CUSTOMER_1715,residential,Southeast,24,2,91.28
CUSTOMER_1716,commercial,Midwest,45,4,136.58
CUSTOMER_1717,residential,North,17,2,53.05
CUSTOMER_1718,commercial,Midwest,45,1,97.68
CUSTOMER_1719,commercial,Northeast,24,3,75.33
CUSTOMER_1720,residential,Northeast,24,2,100.34
CUSTOMER_1721,residential,Midwest,17,1,77.95
CUSTOMER_1722,residential,North,52,4,141.91
CUSTOMER_1723,residential,Southeast,45,2,56.06
CUSTOMER_1724,residential,Midwest,45,1,90.76
CUSTOMER_1725,commercial,Midwest,45,4,122.39
CUSTOMER_1726,residential,North,45,2,70.54
CUSTOMER_1727,residential,Northeast,24,2,58.59
CUSTOMER_1728,commercial,North,45,2,60.04
CUSTOMER_1729,commercial,South,17,1,62.04
CUSTOMER_1730,residential,Southeast,17,2,69.35
CUSTOMER_1731,residential,Midwest,45,1,98.3
CUSTOMER_1732,residential,Northeast,24,1,71.41
CUSTOMER_1733,residential,South,24,3,89.7
CUSTOMER_1734,residential,Northeast,45,1,56.75
CUSTOMER_1735,residential,Northeast,45,1,82.85
CUSTOMER_1736,commercial,Midwest,45,1,77.25
CUSTOMER_1737,residential,South,45,1,102.72
CUSTOMER_1738,residential,North,45,1,95.95
CUSTOMER_1739,residential,Northeast,45,4,128.79
CUSTOMER_1740,residential,South,24,3,92.3
CUSTOMER_1741,commercial,Northeast,24,2,62.41
CUSTOMER_1742,commercial,North,45,3,81.38
CUSTOMER_1743,commercial,Midwest,24,3,56.33
CUSTOMER_1744,residential,Southeast,77,2,70.37
CUSTOMER_1745,residential,Midwest,52,1,64.1
CUSTOMER_1746,residential,South,24,2,89.42
CUSTOMER_1747,residential,Midwest,17,1,77.67
CUSTOMER_1748,residential,North,17,2,91.07
CUSTOMER_1749,commercial,South,24,3,78.96
CUSTOMER_1750,residential,Midwest,17,1,56.94
CUSTOMER_1751,residential,Northeast,45,3,90.26
CUSTOMER_1752,residential,Midwest,52,1,95.29
CUSTOMER_1753,residential,Northeast,45,2,98.9
CUSTOMER_1754,residential,North,24,2,81.87
CUSTOMER_1755,commercial,North,24,2,91.2
CUSTOMER_1756,commercial,Midwest,45,4,145.08
CUSTOMER_1757,commercial,Southeast,52,2,60.5
CUSTOMER_1758,residential,Midwest,52,2,60.93
CUSTOMER_1759,residential,South,77,4,107.75
CUSTOMER_1760,residential,Northeast,45,3,68.93
CUSTOMER_1761,residential,Northeast,45,3,76.81
CUSTOMER_1762,commercial,Northeast,17,1,103.74
CUSTOMER_1763,residential,Northeast,45,3,74.63
CUSTOMER_1764,residential,Northeast,24,1,89.79
CUSTOMER_1765,residential,Midwest,45,1,88.11
CUSTOMER_1766,residential,South,45,3,63.0
CUSTOMER_1767,commercial,South,24,3,55.5
CUSTOMER_1768,residential,Northeast,17,1,80.54
CUSTOMER_1769,residential,Southeast,17,3,88.46
CUSTOMER_1770,residential,Northeast,17,3,103.76
CUSTOMER_1771,residential,North,17,3,70.91
CUSTOMER_1772,commercial,Southeast,17,2,98.53
CUSTOMER_1773,commercial,Midwest,24,2,72.11
CUSTOMER_1774,commercial,Northeast,24,1,87.9
CUSTOMER_1775,commercial,Midwest,77,4,136.65
CUSTOMER_1776,residential,Northeast,24,3,55.22
CUSTOMER_1777,commercial,Midwest,17,1,56.53
CUSTOMER_1778,residential,Midwest,45,3,53.57
CUSTOMER_1779,residential,South,52,2,71.54
CUSTOMER_1780,commercial,North,45,3,90.8
CUSTOMER_1781,residential,Northeast,24,3,61.37
CUSTOMER_1782,commercial,Midwest,45,3,83.61
CUSTOMER_1783,residential,Midwest,45,2,67.33
CUSTOMER_1784,residential,Northeast,45,2,93.43
CUSTOMER_1785,commercial,Midwest,45,4,147.62
CUSTOMER_1786,commercial,Southeast,52,2,92.32
CUSTOMER_1787,residential,South,52,1,79.45
CUSTOMER_1788,residential,Southeast,45,3,67.11
CUSTOMER_1789,residential,Southeast,45,2,94.06
CUSTOMER_1790,residential,Midwest,45,1,62.06
CUSTOMER_1791,residential,Southeast,52,2,67.38
CUSTOMER_1792,commercial,Northeast,17,3,61.95
CUSTOMER_1793,residential,Northeast,77,1,87.12
CUSTOMER_1794,commercial,Northeast,24,2,87.74
CUSTOMER_1795,residential,Midwest,45,2,86.01
CUSTOMER_1796,residential,Northeast,52,1,73.84
CUSTOMER_1797,commercial,South,24,1,57.64
CUSTOMER_1798,residential,Northeast,45,1,99.29
CUSTOMER_1799,residential,North,17,1,78.57
CUSTOMER_1800,residential,Midwest,24,1,73.4
CUSTOMER_1801,commercial,North,24,2,82.74
CUSTOMER_1802,commercial,North,24,1,62.4
CUSTOMER_1803,residential,Northeast,24,1,59.31
CUSTOMER_1804,residential,Midwest,77,3,73.32
CUSTOMER_1805,residential,Midwest,77,2,64.17
CUSTOMER_1806,commercial,Midwest,17,3,65.04
CUSTOMER_1807,commercial,Midwest,45,2,98.33
CUSTOMER_1808,residential,Midwest,17,2,79.75
CUSTOMER_1809,residential,Northeast,17,2,77.33
CUSTOMER_1810,residential,Northeast,17,1,87.9
CUSTOMER_1811,commercial,Midwest,77,3,101.36
CUSTOMER_1812,commercial,North,77,2,58.26
CUSTOMER_1813,residential,North,24,2,95.3
CUSTOMER_1814,residential,Midwest,24,2,82.49
CUSTOMER_1815,residential,Midwest,24,3,60.01
CUSTOMER_1816,commercial,North,45,2,67.76
CUSTOMER_1817,residential,Northeast,45,3,77.27
CUSTOMER_1818,commercial,South,24,3,87.99
CUSTOMER_1819,residential,Southeast,45,4,117.16
CUSTOMER_1820,residential,Midwest,24,1,79.97
CUSTOMER_1821,residential,Midwest,77,4,141.39
CUSTOMER_1822,residential,Midwest,45,2,75.54
CUSTOMER_1823,residential,South,45,2,96.82
CUSTOMER_1824,commercial,South,45,3,97.15
CUSTOMER_1825,residential,Northeast,52,4,129.66
CUSTOMER_1826,residential,Southeast,24,3,102.46
CUSTOMER_1827,residential,Northeast,24,1,56.38
CUSTOMER_1828,commercial,Northeast,77,2,52.67
CUSTOMER_1829,commercial,Midwest,24,3,72.05
CUSTOMER_1830,residential,Midwest,17,2,83.37
CUSTOMER_1831,commercial,South,45,2,84.81
CUSTOMER_1832,residential,North,52,2,76.97
CUSTOMER_1833,residential,Midwest,45,4,110.7
CUSTOMER_1834,commercial,South,77,3,61.26
CUSTOMER_1835,commercial,South,45,2,96.26
CUSTOMER_1836,commercial,Northeast,17,3,97.07
CUSTOMER_1837,residential,Northeast,45,1,87.1
CUSTOMER_1838,residential,Midwest,45,1,86.61
CUSTOMER_1839,commercial,Northeast,17,3,83.19
CUSTOMER_1840,residential,South,24,2,62.92
CUSTOMER_1841,residential,South,17,1,74.49
CUSTOMER_1842,residential,Northeast,45,1,88.23
CUSTOMER_1843,residential,North,52,3,80.09
CUSTOMER_1844,residential,North,45,4,104.88
CUSTOMER_1845,commercial,South,77,3,101.47
CUSTOMER_1846,residential,Northeast,17,3,95.88
CUSTOMER_1847,residential,Midwest,77,3,65.88
CUSTOMER_1848,residential,Midwest,52,3,84.16
CUSTOMER_1849,commercial,Midwest,24,3,99.91
CUSTOMER_1850,residential,North,77,4,109.12
CUSTOMER_1851,residential,Northeast,24,3,78.33
CUSTOMER_1852,commercial,South,52,4,128.87
CUSTOMER_1853,commercial,South,52,2,73.56
CUSTOMER_1854,commercial,Midwest,45,2,95.41
CUSTOMER_1855,commercial,North,45,2,72.05
CUSTOMER_1856,residential,Northeast,17,2,55.77
CUSTOMER_1857,commercial,Midwest,45,1,55.88
CUSTOMER_1858,residential,Northeast,24,2,54.69
CUSTOMER_1859,commercial,South,45,1,73.51
CUSTOMER_1860,commercial,Midwest,45,4,143.24
CUSTOMER_1861,commercial,North,77,1,62.96
CUSTOMER_1862,commercial,South,17,1,85.7
CUSTOMER_1863,residential,South,52,3,87.78
CUSTOMER_1864,residential,North,77,1,65.6
CUSTOMER_1865,commercial,Midwest,45,1,83.34
CUSTOMER_1866,commercial,Northeast,17,1,87.67
CUSTOMER_1867,residential,Northeast,17,3,76.46
CUSTOMER_1868,residential,Northeast,17,2,69.79
CUSTOMER_1869,residential,Midwest,45,2,84.29
CUSTOMER_1870,commercial,South,45,4,157.46
CUSTOMER_1871,commercial,Midwest,77,4,127.26
CUSTOMER_1872,residential,North,24,1,72.62
CUSTOMER_1873,residential,Midwest,24,1,76.34
CUSTOMER_1874,commercial,Northeast,45,4,108.04
CUSTOMER_1875,commercial,Southeast,52,2,80.9
CUSTOMER_1876,residential,Midwest,77,2,69.38
CUSTOMER_1877,residential,Northeast,52,2,58.74
CUSTOMER_1878,residential,Northeast,45,2,76.44
CUSTOMER_1879,residential,Midwest,45,1,52.67
CUSTOMER_1880,residential,Northeast,52,1,73.13
CUSTOMER_1881,commercial,Midwest,45,1,57.93
CUSTOMER_1882,commercial,Northeast,24,2,53.75
CUSTOMER_1883,residential,Northeast,24,3,94.84
CUSTOMER_1884,commercial,Midwest,17,2,99.55
CUSTOMER_1885,residential,South,45,2,63.16
CUSTOMER_1886,residential,South,17,3,80.19
CUSTOMER_1887,residential,Northeast,24,3,66.77
CUSTOMER_1888,residential,Northeast,24,2,77.85
CUSTOMER_1889,commercial,North,45,3,74.92
CUSTOMER_1890,commercial,Midwest,24,3,66.32
CUSTOMER_1891,residential,Midwest,45,3,88.47
CUSTOMER_1892,residential,South,17,2,59.0
CUSTOMER_1893,commercial,South,17,2,55.23
CUSTOMER_1894,residential,Northeast,45,3,91.92
CUSTOMER_1895,residential,Midwest,24,1,86.7
CUSTOMER_1896,commercial,Southeast,24,3,78.1
CUSTOMER_1897,residential,Southeast,17,3,76.52
CUSTOMER_1898,residential,North,52,4,131.12
CUSTOMER_1899,residential,Northeast,45,2,74.94
CUSTOMER_1900,commercial,Midwest,17,1,72.68
CUSTOMER_1901,residential,Northeast,17,3,78.16
CUSTOMER_1902,residential,Northeast,77,1,79.64
CUSTOMER_1903,commercial,North,45,2,88.03
CUSTOMER_1904,residential,Midwest,45,4,142.84
CUSTOMER_1905,commercial,Northeast,45,1,71.89
CUSTOMER_1906,residential,North,45,4,126.53
CUSTOMER_1907,commercial,Northeast,45,2,71.69
CUSTOMER_1908,residential,Southeast,45,3,80.05
CUSTOMER_1909,residential,Southeast,45,2,75.78
CUSTOMER_1910,residential,Midwest,17,1,98.18
CUSTOMER_1911,residential,Midwest,77,1,88.26
CUSTOMER_1912,commercial,South,45,1,98.65
CUSTOMER_1913,commercial,Northeast,24,3,88.91
CUSTOMER_1914,residential,Northeast,77,1,102.36
CUSTOMER_1915,residential,Northeast,77,1,85.15
CUSTOMER_1916,commercial,Northeast,77,1,101.98
CUSTOMER_1917,commercial,Northeast,52,2,60.62
CUSTOMER_1918,residential,South,77,1,55.19
CUSTOMER_1919,residential,Midwest,24,2,82.24
CUSTOMER_1920,residential,Midwest,52,1,103.0
CUSTOMER_1921,commercial,South,52,2,73.94
CUSTOMER_1922,residential,North,24,2,63.39
CUSTOMER_1923,residential,Northeast,17,3,79.28
CUSTOMER_1924,residential,Midwest,77,3,85.82
CUSTOMER_1925,commercial,Midwest,24,2,68.68
CUSTOMER_1926,residential,North,52,4,143.04
CUSTOMER_1927,residential,Midwest,17,2,102.57
CUSTOMER_1928,residential,Midwest,17,3,98.56
CUSTOMER_1929,residential,Midwest,45,2,67.47
CUSTOMER_1930,residential,Midwest,24,3,69.28
CUSTOMER_1931,residential,Northeast,45,3,71.58
CUSTOMER_1932,residential,North,45,1,72.76
CUSTOMER_1933,residential,Midwest,17,1,57.65
CUSTOMER_1934,residential,North,24,3,91.63
CUSTOMER_1935,commercial,South,24,3,71.26
CUSTOMER_1936,commercial,Midwest,24,2,97.68
CUSTOMER_1937,residential,Northeast,45,4,154.67
CUSTOMER_1938,commercial,Midwest,45,3,53.75
CUSTOMER_1939,residential,Midwest,17,3,103.26
CUSTOMER_1940,residential,Northeast,45,4,142.78
CUSTOMER_1941,residential,Southeast,17,1,79.22
CUSTOMER_1942,residential,Southeast,17,3,72.5
CUSTOMER_1943,commercial,Midwest,24,2,79.13
CUSTOMER_1944,commercial,North,52,4,121.65
CUSTOMER_1945,commercial,Midwest,77,3,84.48
CUSTOMER_1946,residential,Midwest,52,1,57.27
CUSTOMER_1947,residential,North,24,1,84.39
CUSTOMER_1948,residential,Northeast,24,1,66.64
CUSTOMER_1949,residential,Southeast,45,1,53.41
CUSTOMER_1950,residential,North,45,3,80.88
CUSTOMER_1951,residential,Midwest,77,2,82.2
CUSTOMER_1952,residential,Midwest,17,2,74.4
CUSTOMER_1953,residential,Midwest,17,2,56.21
CUSTOMER_1954,commercial,North,45,3,98.37
CUSTOMER_1955,commercial,Southeast,52,3,83.9
CUSTOMER_1956,commercial,Northeast,52,4,110.2
CUSTOMER_1957,residential,Midwest,45,3,78.74
CUSTOMER_1958,residential,Midwest,77,4,131.11
CUSTOMER_1959,residential,Midwest,45,2,55.6
CUSTOMER_1960,commercial,South,77,3,83.66
CUSTOMER_1961,residential,Midwest,77,3,94.01
CUSTOMER_1962,residential,Northeast,52,4,144.91
CUSTOMER_1963,commercial,South,24,1,62.92
CUSTOMER_1964,residential,Midwest,24,1,96.78
CUSTOMER_1965,residential,Northeast,45,2,70.09
CUSTOMER_1966,residential,North,45,4,155.74
CUSTOMER_1967,residential,Southeast,52,1,56.18
CUSTOMER_1968,residential,Northeast,17,1,77.47
CUSTOMER_1969,residential,Midwest,24,1,83.16
CUSTOMER_1970,residential,Midwest,45,3,65.22
CUSTOMER_1971,residential,Northeast,17,1,92.11
CUSTOMER_1972,commercial,Midwest,24,1,84.69
CUSTOMER_1973,residential,North,24,1,53.43
CUSTOMER_1974,residential,Midwest,45,3,83.74
CUSTOMER_1975,residential,Midwest,24,2,77.74
CUSTOMER_1976,commercial,Midwest,52,3,62.57
CUSTOMER_1977,residential,Midwest,45,4,158.44
CUSTOMER_1978,residential,Southeast,77,4,153.03
CUSTOMER_1979,commercial,Midwest,45,4,119.89
CUSTOMER_1980,commercial,North,24,3,80.28
CUSTOMER_1981,residential,Northeast,17,1,68.75
CUSTOMER_1982,commercial,Midwest,17,2,92.32
CUSTOMER_1983,residential,South,45,1,100.27
CUSTOMER_1984,residential,Southeast,17,1,70.93
CUSTOMER_1985,residential,Southeast,24,2,93.87
CUSTOMER_1986,residential,Northeast,45,2,78.09
CUSTOMER_1987,commercial,Midwest,24,3,72.86
CUSTOMER_1988,residential,Midwest,24,2,100.69
CUSTOMER_1989,residential,Northeast,45,3,78.71
CUSTOMER_1990,commercial,North,77,3,76.5
CUSTOMER_1991,commercial,South,17,1,87.03
CUSTOMER_1992,residential,Northeast,24,1,65.91
CUSTOMER_1993,residential,Northeast,77,1,69.18
CUSTOMER_1994,residential,North,17,2,100.36
CUSTOMER_1995,commercial,South,77,2,87.34
CUSTOMER_1996,commercial,Midwest,17,3,94.95
CUSTOMER_1997,commercial,Midwest,52,3,66.42
CUSTOMER_1998,residential,South,24,3,80.42
CUSTOMER_1999,residential,Northeast,77,2,102.38
CUSTOMER_2000,residential,Midwest,24,3,68.87
CUSTOMER_2001,residential,North,45,3,60.74
CUSTOMER_2002,residential,Northeast,17,2,78.73
CUSTOMER_2003,commercial,Southeast,24,1,72.41
CUSTOMER_2004,residential,Midwest,45,2,60.69
CUSTOMER_2005,residential,Northeast,45,3,98.13
CUSTOMER_2006,commercial,Northeast,77,1,103.37
CUSTOMER_2007,residential,Midwest,45,2,81.7
CUSTOMER_2008,commercial,North,52,1,92.28
CUSTOMER_2009,residential,Northeast,45,1,96.61
CUSTOMER_2010,residential,Northeast,77,4,142.28
CUSTOMER_2011,residential,Northeast,77,3,54.77
CUSTOMER_2012,residential,Southeast,24,2,60.59
CUSTOMER_2013,commercial,Northeast,52,3,56.15
CUSTOMER_2014,residential,Northeast,52,4,104.4
CUSTOMER_2015,residential,Midwest,24,2,68.21
CUSTOMER_2016,residential,Southeast,45,2,72.65
CUSTOMER_2017,residential,Northeast,17,2,64.88
CUSTOMER_2018,commercial,North,52,1,55.82
CUSTOMER_2019,residential,Northeast,24,1,79.71
CUSTOMER_2020,commercial,Midwest,17,3,66.53
CUSTOMER_2021,commercial,Midwest,45,2,93.38
CUSTOMER_2022,residential,Southeast,45,2,52.91
CUSTOMER_2023,commercial,South,52,1,95.76
CUSTOMER_2024,residential,Midwest,77,2,101.53
CUSTOMER_2025,residential,Midwest,45,3,89.27
CUSTOMER_2026,residential,Midwest,17,2,90.17
CUSTOMER_2027,commercial,North,45,2,100.44
CUSTOMER_2028,commercial,South,45,1,63.24
CUSTOMER_2029,residential,Northeast,45,2,103.57
CUSTOMER_2030,commercial,Northeast,24,3,92.22
CUSTOMER_2031,residential,Midwest,45,3,89.81
CUSTOMER_2032,residential,Northeast,24,3,71.04
CUSTOMER_2033,residential,Midwest,45,3,80.53
CUSTOMER_2034,commercial,Midwest,45,1,86.08
CUSTOMER_2035,residential,Midwest,52,2,84.35
CUSTOMER_2036,residential,Southeast,45,1,88.7
CUSTOMER_2037,residential,Northeast,24,3,56.73
CUSTOMER_2038,residential,Midwest,52,2,70.76
CUSTOMER_2039,residential,Midwest,45,4,127.65
CUSTOMER_2040,residential,Midwest,24,1,65.88
CUSTOMER_2041,commercial,Midwest,45,2,61.36
CUSTOMER_2042,residential,Northeast,24,3,59.63
CUSTOMER_2043,residential,Midwest,52,4,123.94
CUSTOMER_2044,residential,Northeast,45,4,130.91
CUSTOMER_2045,commercial,South,45,3,55.73
CUSTOMER_2046,commercial,Northeast,17,2,101.1
CUSTOMER_2047,residential,Midwest,24,2,91.8
CUSTOMER_2048,commercial,North,77,3,90.03
CUSTOMER_2049,residential,Northeast,52,1,61.38
CUSTOMER_2050,residential,Midwest,24,3,83.51
CUSTOMER_2051,residential,Southeast,24,2,79.7
CUSTOMER_2052,residential,Midwest,24,1,102.95
CUSTOMER_2053,residential,South,45,3,90.89
CUSTOMER_2054,commercial,Midwest,45,2,82.07
CUSTOMER_2055,commercial,Midwest,45,2,96.19
CUSTOMER_2056,commercial,North,45,2,60.46
CUSTOMER_2057,residential,Southeast,52,4,104.69
CUSTOMER_2058,residential,Northeast,45,4,141.69
CUSTOMER_2059,commercial,Southeast,17,1,57.55
CUSTOMER_2060,residential,South,45,1,58.43
CUSTOMER_2061,residential,South,77,1,90.74
CUSTOMER_2062,residential,Midwest,45,4,118.69
CUSTOMER_2063,commercial,Midwest,45,1,84.78
CUSTOMER_2064,residential,Midwest,45,2,99.61
CUSTOMER_2065,residential,North,77,2,68.75
CUSTOMER_2066,commercial,Midwest,45,1,63.65
CUSTOMER_2067,residential,North,24,1,57.97
CUSTOMER_2068,residential,Midwest,77,4,111.01
CUSTOMER_2069,residential,Northeast,52,2,55.7
CUSTOMER_2070,residential,Northeast,24,3,57.0
CUSTOMER_2071,commercial,Northeast,45,3,74.68
CUSTOMER_2072,residential,Midwest,45,4,121.45
CUSTOMER_2073,residential,Midwest,17,2,88.78
CUSTOMER_2074,commercial,North,77,1,97.19
CUSTOMER_2075,commercial,Midwest,45,1,92.8
CUSTOMER_2076,commercial,Northeast,52,4,132.94
CUSTOMER_2077,residential,Midwest,24,2,57.76
CUSTOMER_2078,residential,Midwest,45,3,88.95
CUSTOMER_2079,commercial,Midwest,17,2,71.13
CUSTOMER_2080,commercial,Midwest,45,4,108.55
CUSTOMER_2081,residential,Northeast,45,2,95.76
CUSTOMER_2082,residential,Midwest,45,2,69.87
CUSTOMER_2083,residential,Midwest,17,1,63.71
CUSTOMER_2084,commercial,Midwest,24,1,97.25
CUSTOMER_2085,residential,Midwest,17,1,98.82
CUSTOMER_2086,residential,North,24,3,69.91
CUSTOMER_2087,residential,Midwest,45,2,70.72
CUSTOMER_2088,commercial,Midwest,45,4,135.63
CUSTOMER_2089,commercial,Northeast,45,2,90.16
CUSTOMER_2090,residential,North,45,3,55.74
CUSTOMER_2091,commercial,North,24,1,82.97
CUSTOMER_2092,commercial,South,24,2,101.43
CUSTOMER_2093,residential,Midwest,17,3,65.96
CUSTOMER_2094,residential,North,52,1,99.17
CUSTOMER_2095,residential,Northeast,45,1,101.29
CUSTOMER_2096,commercial,Midwest,24,2,66.32
CUSTOMER_2097,residential,Southeast,24,1,91.23
CUSTOMER_2098,residential,North,52,3,64.76
CUSTOMER_2099,commercial,Northeast,45,1,90.38
CUSTOMER_2100,residential,Southeast,45,4,147.57
CUSTOMER_2101,commercial,North,45,4,117.41
CUSTOMER_2102,residential,Northeast,24,2,89.26
CUSTOMER_2103,residential,South,77,3,94.2
CUSTOMER_2104,commercial,Midwest,45,1,70.91
CUSTOMER_2105,commercial,Northeast,24,1,61.11
CUSTOMER_2106,residential,North,52,1,57.22
CUSTOMER_2107,commercial,North,45,4,135.4
CUSTOMER_2108,commercial,Northeast,24,3,102.73
CUSTOMER_2109,residential,Southeast,45,1,94.76
CUSTOMER_2110,commercial,Midwest,24,2,74.88
CUSTOMER_2111,residential,Midwest,17,3,80.06
CUSTOMER_2112,residential,South,45,3,66.85
CUSTOMER_2113,residential,Midwest,24,1,60.87
CUSTOMER_2114,commercial,Northeast,52,4,130.28
CUSTOMER_2115,commercial,Midwest,77,3,76.3
CUSTOMER_2116,residential,South,17,2,79.3
CUSTOMER_2117,residential,Southeast,45,3,101.43
CUSTOMER_2118,residential,North,52,4,136.96
CUSTOMER_2119,residential,Midwest,45,2,83.61
CUSTOMER_2120,commercial,Midwest,45,4,110.88
CUSTOMER_2121,commercial,South,24,1,103.67
CUSTOMER_2122,residential,North,45,3,92.19
CUSTOMER_2123,commercial,Midwest,45,2,97.54
CUSTOMER_2124,residential,Southeast,77,4,126.57
CUSTOMER_2125,commercial,Midwest,24,1,78.28
CUSTOMER_2126,commercial,Midwest,77,2,79.31
CUSTOMER_2127,residential,North,24,3,62.47
CUSTOMER_2128,residential,Northeast,77,3,87.91
CUSTOMER_2129,commercial,Northeast,45,4,153.35
CUSTOMER_2130,residential,South,45,2,60.91
CUSTOMER_2131,residential,Northeast,45,1,56.93
CUSTOMER_2132,residential,Midwest,24,1,90.41
CUSTOMER_2133,residential,Midwest,24,1,66.53
CUSTOMER_2134,residential,Northeast,17,1,84.54
CUSTOMER_2135,commercial,Midwest,17,2,88.23
CUSTOMER_2136,commercial,Midwest,24,3,69.03
CUSTOMER_2137,residential,Southeast,45,4,148.54
CUSTOMER_2138,commercial,Midwest,45,4,134.0
CUSTOMER_2139,residential,Midwest,17,2,97.12
CUSTOMER_2140,commercial,North,52,3,91.7
CUSTOMER_2141,commercial,South,45,3,97.1
